chapter,keyword,category
Chapter_2,global climate indicators,general
Chapter_2,climate simulations,general
Chapter_2,Pliocene Model Intercomparison Project Phase 2,specific
Chapter_2,Geological evidence,specific
Chapter_2,Greenland Ice Sheets,general
Chapter_2,sea level highstands,specific
Chapter_2,Climate indicators,specific
Chapter_2,Simulated surface air temperature,specific
Chapter_2,precipitation rate anomaly,specific
Chapter_2,terrestrial temperature,specific
Chapter_2,Piacenzian Stage,specific
Chapter_2,Biome distributions,specific
Chapter_2,BIOME4,specific
Chapter_2,ifications,specific
Chapter_2,modelled climate forcing,specific
Chapter_2,latitudinal temperature gradient,specific
Chapter_2,Arctic tundra regions,specific
Chapter_2,boreal forests,general
Chapter_2,Pliocene global warming,specific
Chapter_2,summer temperatures,specific
Chapter_2,boreal forest regions,specific
Chapter_2,subtropical taxa,specific
Chapter_2,seasonal sea ice,specific
Chapter_2,Arctic oceans,specific
Chapter_2,average longitudinal temperature gradient,specific
Chapter_2,Pacific SSTs,specific
Chapter_2,SST gradients,specific
Chapter_2,regional,general
Chapter_2,atmospheric teleconnections,general
Chapter_2,rainfall patterns,general
Chapter_2,reduced zonal SST gradient,specific
Chapter_2,Pliocene Pacific,specific
Chapter_2,Pliocene corals,specific
Chapter_2,temperature variability,general
Chapter_2,Vegetation reconstructions,specific
Chapter_2,regionally wetter,specific
Chapter_2,tropical savannas,specific
Chapter_2,PlioMIP2 climate models,specific
Chapter_2,mean annual precipitation,general
Chapter_2,limitedproxyevidence,specific
Chapter_2,northern Australia,specific
Chapter_2,monsoon regions,general
Chapter_2,global tropical cyclone intensity,specific
Chapter_2,NH latitudinal temperature gradient,specific
Chapter_2,numerical modelling,specific
Chapter_2,marine biospheres,specific
Chapter_2,NAO states,specific
Chapter_2,speleothems,general
Chapter_2,Positive NAO conditions,specific
Chapter_2,prevailing NAO sign,specific
Chapter_2,NAO phase,specific
Chapter_2,large scale sea level pressure field,specific
Chapter_2,robust NAO analysis,specific
Chapter_2,negative NAO phase,specific
Chapter_2,boreal winter NAM,specific
Chapter_2,summer NAO decline,specific
Chapter_2,blocking activity,general
Chapter_2,NAM patterns,specific
Chapter_2,Atlantic centre,specific
Chapter_2,Pacific centre,specific
Chapter_2,Multidecadal changes,specific
Chapter_2,SH zonal winds,specific
Chapter_2,westerly wind strength,specific
Chapter_2,millennial variability,specific
Chapter_2,burning activity,specific
Chapter_2,tree ring records,specific
Chapter_2,SAM phase,specific
Chapter_2,Pollen records,specific
Chapter_2,Tasmania,specific
Chapter_2,southern mainland Australia,specific
Chapter_2,Observed SAM index,specific
Chapter_2,negative SAM values,specific
Chapter_2,mean SAM index,specific
Chapter_2,summer SAM reconstruction,specific
Chapter_2,annual SAM index,general
Chapter_2,centennial reanalyses,specific
Chapter_2,SAM indices,general
Chapter_2,surface westerly winds,specific
Chapter_2,subpolar jet,specific
Chapter_2,SAM index,general
Chapter_2,discernible orbital modulation,specific
Chapter_2,remote proxies,specific
Chapter_2,eastern Pacific proxies,specific
Chapter_2,central Pacific proxies,specific
Chapter_2,central Pacific events,specific
Chapter_2,NS,specific
Chapter_2,centennial times,specific
Chapter_2,common variance changes,specific
Chapter_2,historical variance ratio,specific
Chapter_2,reconstructed annual mean Niño,specific
Chapter_2,mean reconstruction,specific
Chapter_2,ENSO assessments,specific
Chapter_2,observed tropical Pacific SST data,specific
Chapter_2,ERSSTv3,specific
Chapter_2,equatorial Pacific,general
Chapter_2,equatorial Pacific Ocean,specific
Chapter_2,independent proxy records,general
Chapter_2,SST index,specific
Chapter_2,Oceanic Niño Index,specific
Chapter_2,Argo data,specific
Chapter_2,Niño indices,specific
Chapter_2,SOI data,specific
Chapter_2,SODA ocean reanalysis,specific
Chapter_2,La Niña period,specific
Chapter_2,SST data,general
Chapter_2,tropical Pacific region,specific
Chapter_2,Central Pacific,specific
Chapter_2,indicators,general
Chapter_2,western Pacific warm pool,specific
Chapter_2,high CP activity,specific
Chapter_2,East Asian monsoon,general
Chapter_2,Indian summer monsoon,specific
Chapter_2,decadal variations,general
Chapter_2,Indian monsoon,specific
Chapter_2,stochastic process,specific
Chapter_2,central Pacific El Niño events,specific
Chapter_2,PDV timescales,specific
Chapter_2,Indian Ocean Basin,general
Chapter_2,IOD behaviour,specific
Chapter_2,enhanced,specific
Chapter_2,equatorial Indian Ocean productivity,specific
Chapter_2,westerly jets,specific
Chapter_2,negative IOD events,specific
Chapter_2,Indian Ocean basin,general
Chapter_2,tropical shelves,general
Chapter_2,Younger Dryas event,specific
Chapter_2,Indian Ocean precipitation,specific
Chapter_2,zonal asymmetry,specific
Chapter_2,Indian Ocean SSTs,specific
Chapter_2,Sumatra,specific
Chapter_2,moisture transport pathways,specific
Chapter_2,Seychelles corals,specific
Chapter_2,lowest seasonal SST range,specific
Chapter_2,fossil corals,specific
Chapter_2,negative IOD SST anomalies,specific
Chapter_2,monsoon,general
Chapter_2,enhanced anomalous easterly winds,specific
Chapter_2,stable isotopes,specific
Chapter_2,terrestrial plant waxes,specific
Chapter_2,IOD mean state,specific
Chapter_2,IOD variability,general
Chapter_2,ENSO forcing,specific
Chapter_2,Pacific Ocean processes,specific
Chapter_2,Indian Ocean thermocline,specific
Chapter_2,IOD state,general
Chapter_2,Positive IOD events,specific
Chapter_2,IOD events,general
Chapter_2,IOB variability,specific
Chapter_2,Zonal Modes,specific
Chapter_2,Atlantic Meridional Mode,general
Chapter_2,ITCZ locations,specific
Chapter_2,HS1,specific
Chapter_2,SST pattern,general
Chapter_2,South Atlantic subtropics,specific
Chapter_2,reconstructed index,specific
Chapter_2,cold events,specific
Chapter_2,interhemispheric gradient,specific
Chapter_2,AZM interannual variability,specific
Chapter_2,declined cold tongue upwelling,specific
Chapter_2,equatorial cold tongue cold event,specific
Chapter_2,paleo AZM,specific
Chapter_2,PD,general
Chapter_2,sediments,general
Chapter_2,spectral peak,specific
Chapter_2,spectral analysis,specific
Chapter_2,PDV reconstructions,specific
Chapter_2,spectral peaks,specific
Chapter_2,weak Aleutian Low,specific
Chapter_2,PDO periodicities,specific
Chapter_2,pentadecadal variability,specific
Chapter_2,pentadecadal periodicities,specific
Chapter_2,regime shifts,specific
Chapter_2,Positive PDV phases,specific
Chapter_2,negative phases,specific
Chapter_2,SST patterns,general
Chapter_2,area averages,specific
Chapter_2,Instrumental observations,general
Chapter_2,PDV index,general
Chapter_2,IPO,specific
Chapter_2,phasing,general
Chapter_2,timing,general
Chapter_2,paleo records,general
Chapter_2,AMV index,general
Chapter_2,AMV signal,specific
Chapter_2,SST warming trend,specific
Chapter_2,large uncertainties,general
Chapter_2,AMV paleo reconstructions,specific
Chapter_2,Greenland ice,specific
Chapter_2,Paleo reconstructions,specific
Chapter_2,negative AMV phase,specific
Chapter_2,positive phase,specific
Chapter_2,warmer surface temperatures,specific
Chapter_2,tropical Atlantic records,specific
Chapter_2,oceanic changes,specific
Chapter_2,sea level variations,specific
Chapter_2,Gulf Stream passage,specific
Chapter_2,oscillatory behaviour,specific
Chapter_2,paleo AMV reconstructions,specific
Chapter_2,data collection,specific
Chapter_2,data curation,specific
Chapter_2,data provision,specific
Chapter_2,data analysis,specific
Chapter_2,scientific,general
Chapter_2,low temporal resolution,specific
Chapter_2,non-climatic effects,specific
Chapter_2,multiple climate variables,specific
Chapter_2,directly observed climate changes,specific
Chapter_2,metadata,general
Chapter_2,data rescue,specific
Chapter_2,undigitized records,specific
Chapter_2,Longer observational time series,specific
Chapter_2,climate forcers,general
Chapter_2,observing systems,general
Chapter_2,Earth system,general
Chapter_2,shallow ocean,specific
Chapter_2,deep sea,specific
Chapter_2,air temperature datasets,specific
Chapter_2,lowermost atmosphere,specific
Chapter_2,geological evidence,specific
Chapter_2,North Atlantic region,general
Chapter_2,cooler glacial periods,specific
Chapter_2,Holocene Epoch,specific
Chapter_2,maximum warming rate,specific
Chapter_2,last deglacial period,general
Chapter_2,glacial period,specific
Chapter_2,global surface temperatures,general
Chapter_2,humans,general
Chapter_2,nature,specific
Chapter_2,increasing,specific
Chapter_2,meteorological observations,general
Chapter_2,weather balloons,specific
Chapter_2,Global surface temperature,general
Chapter_2,societally relevant temperature extremes,specific
Chapter_2,Global average sea surface temperature,specific
Chapter_2,global sea level,general
Chapter_2,relative acidity,specific
Chapter_2,Spring snow cover,specific
Chapter_2,perennially frozen ground,specific
Chapter_2,Antarctic ice sheets,general
Chapter_2,fish migrations,specific
Chapter_2,industrial revolution,general
Chapter_2,circling arrows,specific
Chapter_2,Independent,specific
Chapter_2,Ice core evidence,specific
Chapter_2,Comiso,specific
Chapter_2,Global Precipitation Climatology Project,general
Chapter_2,Siple Dome ice,general
Chapter_2,millennial CO2 change,general
Chapter_2,environmental response,specific
Chapter_2,AMT,specific
Chapter_2,Western Mediterranean Speleothems,specific
Chapter_2,Holocene global dust cycle,specific
Chapter_2,Paleodust variability,specific
Chapter_2,iron,general
Chapter_2,tropical belt northern boundary,specific
Chapter_2,global runoff changes,general
Chapter_2,rology,specific
Chapter_2,Earth System Sciences,general
Chapter_2,Global Atmospheric Hydrological Cycle,specific
Chapter_2,Natural Climate Variability,specific
Chapter_2,Tropical Expansion,general
Chapter_2,Northern Hemisphere tropical expansion,specific
Chapter_2,ocean heat content changes,general
Chapter_2,synthetic profiles,specific
Chapter_2,Little Ice Age development,specific
Chapter_2,High total organic carbon,specific
Chapter_2,northern Arabian Gulf,specific
Chapter_2,oxygen minimum zone,general
Chapter_2,Marine Pollution Bulletin,specific
Chapter_2,20th century climate,specific
Chapter_2,Global Monsoon Dynamics,specific
Chapter_2,Cenozoic climate,general
Chapter_2,174,specific
Chapter_2,Proxy evidence,general
Chapter_2,Eocene greenhouse,general
Chapter_2,Northern Hemisphere summer temperatures,general
Chapter_2,spatially resolved reconstructions,general
Chapter_2,westerly wind influence,specific
Chapter_2,southern New Zealand,specific
Chapter_2,hydrology,general
Chapter_2,chlorine,specific
Chapter_2,bromine catalysis,specific
Chapter_2,Ocean Carbon Sequestration,general
Chapter_2,Ocean Surface Freshwater Flux Components,specific
Chapter_2,radiative impact,specific
Chapter_2,volcanic aerosol,general
Chapter_2,Regime Changes,specific
Chapter_2,Global Sea Surface Salinity Trend,specific
Chapter_2,palaeo sea ice estimation,specific
Chapter_2,Sea Ice,specific
Chapter_2,Gergis,specific
Chapter_2,southeastern Australia,specific
Chapter_2,El Niño Modoki,general
Chapter_2,teleconnection,general
Chapter_2,Daily Precipitation Climate Data Record,specific
Chapter_2,Multisatellite Observations,specific
Chapter_2,regional warming,general
Chapter_2,Radiometric Stability,specific
Chapter_2,Sea Surface Temperatures,general
Chapter_2,dynamic topography signal,specific
Chapter_2,ice,general
Chapter_2,ris,specific
Chapter_2,Land surface wind speed,specific
Chapter_2,Surface winds,specific
Chapter_2,ocean surface winds,specific
Chapter_2,akken,specific
Chapter_2,Sea surface temperature variability,specific
Chapter_2,subpolar gyre strength,specific
Chapter_2,Pliocene sea surface conditions,specific
Chapter_2,alkenone carbon isotopes,specific
Chapter_2,radiative imbalance,general
Chapter_2,Historical Bathythermograph Data,specific
Chapter_2,Artificial Neural Networks,specific
Chapter_2,Holocene atmospheric circulation,specific
Chapter_2,Aleutian Islands,specific
Chapter_2,Mariethoz,specific
Chapter_2,Surface Ocean CO2,general
Chapter_2,lower stratospheric ozone offsetting ozone layer recovery,specific
Chapter_2,Stratospheric ozone trends,specific
Chapter_2,Western South Atlantic,specific
Chapter_2,Northward Transmission,specific
Chapter_2,Distinctive climate signals,general
Chapter_2,Marzeion,general
Chapter_2,land ice contribution,general
Chapter_2,southern hemisphere circulation trends,specific
Chapter_2,global maps,specific
Chapter_2,minimum annual,specific
Chapter_2,subtropical front,specific
Chapter_2,glacial climate,specific
Chapter_2,nature08189,specific
Chapter_2,vegetation growing season,general
Chapter_2,annual cycle,general
Chapter_2,high northern latitudes,general
Chapter_2,Meridional overturning,specific
Chapter_2,oceanic heat transport circulation observations,specific
Chapter_2,crater lakes,specific
Chapter_2,subtropical Australian precipitation,specific
Chapter_2,El Niño Southern Oscillation,general
Chapter_2,log,general
Chapter_2,ENSO reconstructions,general
Chapter_2,Historical SAM index time series,specific
Chapter_2,nonlinear analysis,specific
Chapter_2,Atmospheric CO2 decline,specific
Chapter_2,Pliocene intensification,specific
Chapter_2,Northern Hemisphere glaciations,specific
Chapter_2,Gouveia,specific
Chapter_2,Ge,general
Chapter_2,Northern Hemisphere ice sheets,general
Chapter_2,Aerosol Evolution,general
Chapter_2,Climate Forcing,general
Chapter_2,GISS Model,general
Chapter_2,land carbon reservoir,general
Chapter_2,eastward shift,general
Chapter_2,Agulhas Current,specific
Chapter_2,Californian margin,specific
Chapter_2,coccolithophore assemblages,specific
Chapter_2,calcification,specific
Chapter_2,Mitchum,specific
Chapter_2,TOPEX Satellite Altimetry,specific
Chapter_2,Global Mean Sea Level Time Series,specific
Chapter_2,windstorms,specific
Chapter_2,cloud observations,specific
Chapter_2,CESM,general
Chapter_2,large ensemble,general
Chapter_2,Radiative forcing,general
Chapter_2,Copernicus reanalysis,specific
Chapter_2,Organic Geochemistry,specific
Chapter_2,paleo Arctic winter sea ice limits,specific
Chapter_2,marginal ice zone,specific
Chapter_2,late Quaternary Arctic sea ice,specific
Chapter_2,Geographical Distribution,specific
